symbol,sma,ema,fib_floor,fib_band,rw,eb,rw_lookback,total_return,total_trades,win_rate,expectancy
SOL/USDT,55,20,0.236,0.386,0.035,0.058,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,55,20,0.236,0.386,0.038,0.058,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,55,20,0.236,0.386,0.026,0.063,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,55,20,0.236,0.386,0.029,0.063,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,55,20,0.236,0.386,0.032,0.063,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,55,20,0.236,0.386,0.035,0.063,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,55,20,0.236,0.386,0.038,0.063,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,55,20,0.236,0.386,0.026,0.068,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,55,20,0.236,0.386,0.029,0.068,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,55,20,0.236,0.386,0.032,0.068,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,55,20,0.236,0.386,0.035,0.068,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,55,20,0.236,0.386,0.038,0.068,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,55,20,0.236,0.386,0.026,0.07,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,55,20,0.236,0.386,0.029,0.07,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,55,20,0.236,0.386,0.032,0.07,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,55,20,0.236,0.386,0.035,0.07,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,55,20,0.236,0.386,0.038,0.07,8,1.1121378977856582,12,0.5,926.7815814880486
SOL/USDT,35,20,0.236,0.436,0.002,0.028,14,1.2047801119227706,13,0.4615384615384615,926.7539322482852
SOL/USDT,90,20,0.236,0.436,0.002,0.028,8,1.5716924563346275,17,0.3529411764705882,924.5249743144868
SOL/USDT,35,20,0.236,0.436,0.002,0.023,14,1.1997685701116203,13,0.4615384615384615,922.898900085862
SOL/USDT,60,20,0.236,0.386,0.026,0.048,8,1.102784894704062,12,0.5,918.9874122533852
SOL/USDT,60,20,0.236,0.386,0.029,0.048,8,1.102784894704062,12,0.5,918.9874122533852
SOL/USDT,60,20,0.236,0.386,0.026,0.053,8,1.102784894704062,12,0.5,918.9874122533852
SOL/USDT,60,20,0.236,0.386,0.029,0.053,8,1.102784894704062,12,0.5,918.9874122533852
SOL/USDT,60,20,0.236,0.386,0.026,0.058,8,1.102784894704062,12,0.5,918.9874122533852
SOL/USDT,60,20,0.236,0.386,0.029,0.058,8,1.102784894704062,12,0.5,918.9874122533852
SOL/USDT,60,20,0.236,0.386,0.026,0.063,8,1.102784894704062,12,0.5,918.9874122533852
SOL/USDT,60,20,0.236,0.386,0.029,0.063,8,1.102784894704062,12,0.5,918.9874122533852
SOL/USDT,60,20,0.236,0.386,0.026,0.068,8,1.102784894704062,12,0.5,918.9874122533852
SOL/USDT,60,20,0.236,0.386,0.029,0.068,8,1.102784894704062,12,0.5,918.9874122533852
SOL/USDT,60,20,0.236,0.386,0.026,0.07,8,1.102784894704062,12,0.5,918.9874122533852
SOL/USDT,60,20,0.236,0.386,0.029,0.07,8,1.102784894704062,12,0.5,918.9874122533852
SOL/USDT,80,20,0.236,0.436,0.026,0.043,8,1.5584660475936745,17,0.3529411764705882,916.744733878632
SOL/USDT,85,20,0.236,0.436,0.026,0.043,8,1.5584660475936745,17,0.3529411764705882,916.744733878632
SOL/USDT,65,20,0.236,0.436,0.014,0.028,8,1.5576835877039994,17,0.3529411764705882,916.2844633552936
SOL/USDT,65,20,0.236,0.436,0.017,0.028,8,1.5576835877039994,17,0.3529411764705882,916.2844633552936
SOL/USDT,65,20,0.236,0.436,0.02,0.028,8,1.5576835877039994,17,0.3529411764705882,916.2844633552936
SOL/USDT,65,20,0.236,0.436,0.023,0.028,8,1.5576835877039994,17,0.3529411764705882,916.2844633552936
SOL/USDT,65,20,0.236,0.436,0.023,0.033,8,1.5576835877039994,17,0.3529411764705882,916.2844633552936
SOL/USDT,70,20,0.236,0.436,0.014,0.028,8,1.5576835877039994,17,0.3529411764705882,916.2844633552936
SOL/USDT,70,20,0.236,0.436,0.017,0.028,8,1.5576835877039994,17,0.3529411764705882,916.2844633552936
SOL/USDT,70,20,0.236,0.436,0.02,0.028,8,1.5576835877039994,17,0.3529411764705882,916.2844633552936
SOL/USDT,70,20,0.236,0.436,0.023,0.028,8,1.5576835877039994,17,0.3529411764705882,916.2844633552936
SOL/USDT,70,20,0.236,0.436,0.023,0.033,8,1.5576835877039994,17,0.3529411764705882,916.2844633552936
SOL/USDT,35,20,0.236,0.436,0.002,0.023,8,1.7395315383128236,19,0.3684210526315789,915.542914901486
SOL/USDT,40,20,0.236,0.436,0.002,0.023,8,1.7395315383128236,19,0.3684210526315789,915.542914901486
SOL/USDT,35,20,0.236,0.436,0.005,0.023,8,1.7365037010742492,19,0.3684210526315789,913.949316354868
SOL/USDT,40,20,0.236,0.436,0.005,0.023,8,1.7365037010742492,19,0.3684210526315789,913.949316354868
SOL/USDT,30,20,0.236,0.436,0.005,0.028,8,1.817129116670121,20,0.45,908.5645583350604
SOL/USDT,65,20,0.236,0.436,0.008,0.028,8,1.5426599988740175,17,0.3529411764705882,907.4470581611868
SOL/USDT,65,20,0.236,0.436,0.011,0.028,8,1.5426599988740175,17,0.3529411764705882,907.4470581611868
SOL/USDT,70,20,0.236,0.436,0.008,0.028,8,1.5426599988740175,17,0.3529411764705882,907.4470581611868
SOL/USDT,70,20,0.236,0.436,0.011,0.028,8,1.5426599988740175,17,0.3529411764705882,907.4470581611868
SOL/USDT,90,20,0.236,0.436,0.026,0.048,8,1.540988399629716,17,0.3529411764705882,906.4637644880684
SOL/USDT,90,20,0.236,0.436,0.026,0.053,8,1.540988399629716,17,0.3529411764705882,906.4637644880684
SOL/USDT,90,20,0.236,0.436,0.026,0.058,8,1.540988399629716,17,0.3529411764705882,906.4637644880684
SOL/USDT,90,20,0.236,0.436,0.026,0.063,8,1.540988399629716,17,0.3529411764705882,906.4637644880684
SOL/USDT,90,20,0.236,0.436,0.026,0.068,8,1.540988399629716,17,0.3529411764705882,906.4637644880684
SOL/USDT,90,20,0.236,0.436,0.026,0.07,8,1.540988399629716,17,0.3529411764705882,906.4637644880684
SOL/USDT,80,20,0.236,0.436,0.005,0.028,8,1.5345883983857518,17,0.3529411764705882,902.6990578739716
SOL/USDT,85,20,0.236,0.436,0.005,0.028,8,1.5345883983857518,17,0.3529411764705882,902.6990578739716
SOL/USDT,80,20,0.236,0.436,0.02,0.033,8,1.5341826986828488,17,0.3529411764705882,902.460410989911
SOL/USDT,85,20,0.236,0.436,0.02,0.033,8,1.5341826986828488,17,0.3529411764705882,902.460410989911
SOL/USDT,30,20,0.236,0.436,0.02,0.033,8,1.714487011186738,19,0.4210526315789473,902.3615848351252
SOL/USDT,80,20,0.236,0.436,0.023,0.038,8,1.5328961407802149,17,0.3529411764705882,901.7036122236558
SOL/USDT,85,20,0.236,0.436,0.023,0.038,8,1.5328961407802149,17,0.3529411764705882,901.7036122236558
ETH/USDT,30,20,0.236,0.536,0.038,0.053,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.536,0.038,0.058,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.536,0.038,0.063,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.536,0.038,0.068,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.536,0.038,0.07,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.586,0.038,0.053,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.586,0.038,0.058,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.586,0.038,0.063,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.586,0.038,0.068,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.586,0.038,0.07,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.636,0.038,0.053,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.636,0.038,0.058,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.636,0.038,0.063,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.636,0.038,0.068,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.636,0.038,0.07,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.686,0.038,0.053,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.686,0.038,0.058,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.686,0.038,0.063,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.686,0.038,0.068,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.686,0.038,0.07,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.736,0.038,0.053,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.736,0.038,0.058,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.736,0.038,0.063,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.736,0.038,0.068,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.736,0.038,0.07,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.786,0.038,0.053,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.786,0.038,0.058,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.786,0.038,0.063,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.786,0.038,0.068,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
ETH/USDT,30,20,0.236,0.786,0.038,0.07,21,1.1703904500410698,13,0.3846153846153846,900.3003461854382
SOL/USDT,35,20,0.236,0.436,0.017,0.028,8,1.7094753847670467,19,0.4210526315789473,899.7238867194983
SOL/USDT,35,20,0.236,0.436,0.02,0.028,8,1.7094753847670467,19,0.4210526315789473,899.7238867194983
SOL/USDT,40,20,0.236,0.436,0.017,0.028,8,1.7094753847670467,19,0.4210526315789473,899.7238867194983
SOL/USDT,40,20,0.236,0.436,0.02,0.028,8,1.7094753847670467,19,0.4210526315789473,899.7238867194983
SOL/USDT,90,20,0.236,0.436,0.02,0.038,8,1.5292956703908058,17,0.3529411764705882,899.5856884651798
SOL/USDT,30,20,0.236,0.436,0.014,0.033,8,1.798352146826368,20,0.45,899.176073413184
SOL/USDT,75,20,0.236,0.436,0.026,0.043,8,1.5272732333827088,17,0.3529411764705882,898.3960196368876
SOL/USDT,65,20,0.236,0.386,0.023,0.048,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,65,20,0.236,0.386,0.023,0.053,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,65,20,0.236,0.386,0.023,0.058,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,65,20,0.236,0.386,0.023,0.063,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,65,20,0.236,0.386,0.023,0.068,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,65,20,0.236,0.386,0.023,0.07,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,70,20,0.236,0.386,0.023,0.048,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,70,20,0.236,0.386,0.023,0.053,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,70,20,0.236,0.386,0.023,0.058,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,70,20,0.236,0.386,0.023,0.063,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,70,20,0.236,0.386,0.023,0.068,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,70,20,0.236,0.386,0.023,0.07,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,80,20,0.236,0.386,0.023,0.048,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,80,20,0.236,0.386,0.023,0.053,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,80,20,0.236,0.386,0.023,0.058,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,80,20,0.236,0.386,0.023,0.063,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,80,20,0.236,0.386,0.023,0.068,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,80,20,0.236,0.386,0.023,0.07,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,85,20,0.236,0.386,0.023,0.048,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,85,20,0.236,0.386,0.023,0.053,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,85,20,0.236,0.386,0.023,0.058,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,85,20,0.236,0.386,0.023,0.063,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,85,20,0.236,0.386,0.023,0.068,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,85,20,0.236,0.386,0.023,0.07,8,1.077710882128297,12,0.5,898.092401773581
SOL/USDT,30,20,0.236,0.436,0.017,0.033,8,1.696115741045888,19,0.4210526315789473,892.6924952873095
SOL/USDT,30,20,0.236,0.386,0.002,0.068,8,1.427530135001392,16,0.375,892.20633437587
SOL/USDT,30,20,0.236,0.386,0.005,0.068,8,1.427530135001392,16,0.375,892.20633437587
SOL/USDT,30,20,0.236,0.386,0.002,0.07,8,1.427530135001392,16,0.375,892.20633437587
SOL/USDT,30,20,0.236,0.386,0.005,0.07,8,1.427530135001392,16,0.375,892.20633437587
SOL/USDT,30,20,0.236,0.436,0.011,0.033,8,1.783328557996386,20,0.45,891.664278998193
SOL/USDT,80,20,0.236,0.436,0.014,0.033,8,1.515811428541999,17,0.3529411764705882,891.6537814952935
SOL/USDT,80,20,0.236,0.436,0.017,0.033,8,1.515811428541999,17,0.3529411764705882,891.6537814952935
SOL/USDT,85,20,0.236,0.436,0.014,0.033,8,1.515811428541999,17,0.3529411764705882,891.6537814952935
SOL/USDT,85,20,0.236,0.436,0.017,0.033,8,1.515811428541999,17,0.3529411764705882,891.6537814952935
SOL/USDT,90,20,0.236,0.436,0.023,0.043,8,1.5141166126941368,17,0.3529411764705882,890.656830996551
SOL/USDT,30,20,0.236,0.436,0.026,0.038,8,1.6031267963725004,18,0.3888888888888889,890.6259979847224
SOL/USDT,90,20,0.236,0.436,0.014,0.038,8,1.510924400249956,17,0.3529411764705882,888.7790589705623
SOL/USDT,90,20,0.236,0.436,0.017,0.038,8,1.510924400249956,17,0.3529411764705882,888.7790589705623
SOL/USDT,35,20,0.236,0.436,0.026,0.028,8,1.599401727855443,18,0.3888888888888889,888.5565154752462
SOL/USDT,35,20,0.236,0.436,0.026,0.033,8,1.599401727855443,18,0.3888888888888889,888.5565154752462
SOL/USDT,40,20,0.236,0.436,0.026,0.028,8,1.599401727855443,18,0.3888888888888889,888.5565154752462
SOL/USDT,40,20,0.236,0.436,0.026,0.033,8,1.599401727855443,18,0.3888888888888889,888.5565154752462
SOL/USDT,30,20,0.236,0.436,0.008,0.033,8,1.7767621060665406,20,0.45,888.3810530332703
SOL/USDT,35,20,0.236,0.436,0.002,0.028,8,1.7744407991507192,20,0.45,887.2203995753596
SOL/USDT,40,20,0.236,0.436,0.002,0.028,8,1.7744407991507192,20,0.45,887.2203995753596
SOL/USDT,35,20,0.236,0.436,0.005,0.028,8,1.771412961912145,20,0.45,885.7064809560725
SOL/USDT,40,20,0.236,0.436,0.005,0.028,8,1.771412961912145,20,0.45,885.7064809560725
SOL/USDT,30,20,0.236,0.386,0.026,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,30,20,0.236,0.386,0.029,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,30,20,0.236,0.386,0.032,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,30,20,0.236,0.386,0.035,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,30,20,0.236,0.386,0.038,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,30,20,0.236,0.386,0.026,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,30,20,0.236,0.386,0.029,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,30,20,0.236,0.386,0.032,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,30,20,0.236,0.386,0.035,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,30,20,0.236,0.386,0.038,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,35,20,0.236,0.386,0.026,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,35,20,0.236,0.386,0.029,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,35,20,0.236,0.386,0.032,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,35,20,0.236,0.386,0.035,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,35,20,0.236,0.386,0.038,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,35,20,0.236,0.386,0.026,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,35,20,0.236,0.386,0.029,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,35,20,0.236,0.386,0.032,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,35,20,0.236,0.386,0.035,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,35,20,0.236,0.386,0.038,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,40,20,0.236,0.386,0.026,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,40,20,0.236,0.386,0.029,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,40,20,0.236,0.386,0.032,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,40,20,0.236,0.386,0.035,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,40,20,0.236,0.386,0.038,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,40,20,0.236,0.386,0.026,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,40,20,0.236,0.386,0.029,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,40,20,0.236,0.386,0.032,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,40,20,0.236,0.386,0.035,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,40,20,0.236,0.386,0.038,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,55,20,0.236,0.386,0.026,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,55,20,0.236,0.386,0.029,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,55,20,0.236,0.386,0.032,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,55,20,0.236,0.386,0.035,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,55,20,0.236,0.386,0.038,0.038,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,55,20,0.236,0.386,0.026,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,55,20,0.236,0.386,0.029,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,55,20,0.236,0.386,0.032,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,55,20,0.236,0.386,0.035,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,55,20,0.236,0.386,0.038,0.043,8,1.0627330019574552,12,0.4166666666666667,885.610834964546
SOL/USDT,75,20,0.236,0.436,0.005,0.028,8,1.5033955841747866,17,0.3529411764705882,884.3503436322274
SOL/USDT,75,20,0.236,0.436,0.02,0.033,8,1.5029898844718834,17,0.3529411764705882,884.1116967481668
SOL/USDT,75,20,0.236,0.436,0.023,0.038,8,1.5017033265692492,17,0.3529411764705882,883.3548979819112
SOL/USDT,80,20,0.236,0.436,0.008,0.033,8,1.500787839712017,17,0.3529411764705882,882.8163763011864
SOL/USDT,80,20,0.236,0.436,0.011,0.033,8,1.500787839712017,17,0.3529411764705882,882.8163763011864
SOL/USDT,85,20,0.236,0.436,0.008,0.033,8,1.500787839712017,17,0.3529411764705882,882.8163763011864
SOL/USDT,85,20,0.236,0.436,0.011,0.033,8,1.500787839712017,17,0.3529411764705882,882.8163763011864
SOL/USDT,90,20,0.236,0.436,0.008,0.038,8,1.495900811419974,17,0.3529411764705882,879.9416537764553
SOL/USDT,90,20,0.236,0.436,0.011,0.038,8,1.495900811419974,17,0.3529411764705882,879.9416537764553
SOL/USDT,60,20,0.236,0.386,0.026,0.038,8,1.053379998875859,12,0.4166666666666667,877.8166657298825
SOL/USDT,60,20,0.236,0.386,0.029,0.038,8,1.053379998875859,12,0.4166666666666667,877.8166657298825
SOL/USDT,60,20,0.236,0.386,0.026,0.043,8,1.053379998875859,12,0.4166666666666667,877.8166657298825
SOL/USDT,60,20,0.236,0.386,0.029,0.043,8,1.053379998875859,12,0.4166666666666667,877.8166657298825
SOL/USDT,35,20,0.236,0.436,0.014,0.033,8,1.752635992068392,20,0.45,876.3179960341961
SOL/USDT,40,20,0.236,0.436,0.014,0.033,8,1.752635992068392,20,0.45,876.3179960341961
SOL/USDT,75,20,0.236,0.436,0.014,0.033,8,1.4846186143310336,17,0.3529411764705882,873.3050672535492
SOL/USDT,75,20,0.236,0.436,0.017,0.033,8,1.4846186143310336,17,0.3529411764705882,873.3050672535492
SOL/USDT,90,20,0.236,0.436,0.005,0.033,8,1.4833197051998803,17,0.3529411764705882,872.5410030587531
SOL/USDT,75,20,0.236,0.386,0.023,0.048,8,1.0465180679173316,12,0.5,872.0983899311096
SOL/USDT,75,20,0.236,0.386,0.023,0.053,8,1.0465180679173316,12,0.5,872.0983899311096
SOL/USDT,75,20,0.236,0.386,0.023,0.058,8,1.0465180679173316,12,0.5,872.0983899311096
SOL/USDT,75,20,0.236,0.386,0.023,0.063,8,1.0465180679173316,12,0.5,872.0983899311096
SOL/USDT,75,20,0.236,0.386,0.023,0.068,8,1.0465180679173316,12,0.5,872.0983899311096
SOL/USDT,75,20,0.236,0.386,0.023,0.07,8,1.0465180679173316,12,0.5,872.0983899311096
AVAX/USDT,40,20,0.236,0.536,0.014,0.053,21,1.131849091993729,13,0.4615384615384615,870.6531476874839
SOL/USDT,35,20,0.236,0.436,0.011,0.033,8,1.7376124032384102,20,0.45,868.806201619205
SOL/USDT,40,20,0.236,0.436,0.011,0.033,8,1.7376124032384102,20,0.45,868.806201619205
SOL/USDT,30,20,0.236,0.436,0.023,0.028,8,1.5636643897650055,18,0.3888888888888889,868.7024387583365
SOL/USDT,30,20,0.236,0.436,0.023,0.033,8,1.5636643897650055,18,0.3888888888888889,868.7024387583365
SOL/USDT,30,20,0.236,0.436,0.002,0.028,8,1.8191569539086951,21,0.4285714285714285,866.2652161469977
SOL/USDT,35,20,0.236,0.436,0.008,0.033,8,1.7310459513085648,20,0.45,865.5229756542824
SOL/USDT,40,20,0.236,0.436,0.008,0.033,8,1.7310459513085648,20,0.45,865.5229756542824
SOL/USDT,75,20,0.236,0.436,0.008,0.033,8,1.4695950255010517,17,0.3529411764705882,864.4676620594422
SOL/USDT,75,20,0.236,0.436,0.011,0.033,8,1.4695950255010517,17,0.3529411764705882,864.4676620594422
SOL/USDT,65,20,0.236,0.386,0.002,0.028,8,1.0299982439056314,12,0.4166666666666667,858.3318699213595
SOL/USDT,65,20,0.236,0.386,0.005,0.028,8,1.0299982439056314,12,0.4166666666666667,858.3318699213595
SOL/USDT,70,20,0.236,0.386,0.002,0.028,8,1.0299982439056314,12,0.4166666666666667,858.3318699213595
SOL/USDT,70,20,0.236,0.386,0.005,0.028,8,1.0299982439056314,12,0.4166666666666667,858.3318699213595
SOL/USDT,80,20,0.236,0.386,0.002,0.028,8,1.0299982439056314,12,0.4166666666666667,858.3318699213595
SOL/USDT,80,20,0.236,0.386,0.005,0.028,8,1.0299982439056314,12,0.4166666666666667,858.3318699213595
SOL/USDT,85,20,0.236,0.386,0.002,0.028,8,1.0299982439056314,12,0.4166666666666667,858.3318699213595
SOL/USDT,85,20,0.236,0.386,0.005,0.028,8,1.0299982439056314,12,0.4166666666666667,858.3318699213595
SOL/USDT,65,20,0.236,0.386,0.02,0.038,8,1.028305986300094,12,0.4166666666666667,856.9216552500784
SOL/USDT,65,20,0.236,0.386,0.023,0.038,8,1.028305986300094,12,0.4166666666666667,856.9216552500784
